season,team_page,player_link,playername,birth,pos,ht,wt,experience
2018,/teams/BRK/2018.html,/players/a/acyqu01.html,Quincy Acy,us,PF,6-7,240,5
2018,/teams/BRK/2018.html,/players/a/acyqu01.html,Quincy Acy,us,PF,6-7,240,5
2018,/teams/BRK/2018.html,/players/a/acyqu01.html,Quincy Acy,us,PF,6-7,240,5
2018,/teams/BRK/2018.html,/players/a/acyqu01.html,Quincy Acy,us,PF,6-7,240,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/WAS/2018.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,5
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/OKC/2018.html,/players/a/abrinal01.html,Álex Abrines,es,SG,6-6,200,1
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/LAL/2018.html,/players/b/balllo01.html,Lonzo Ball,us,PG,6-6,190,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/CHO/2018.html,/players/b/bacondw01.html,Dwayne Bacon,us,SG,6-6,221,R
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/LAC/2018.html,/players/b/beverpa01.html,Patrick Beverley,us,SG,6-2,180,5
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/MIN/2018.html,/players/a/aldrico01.html,Cole Aldrich,us,C,6-11,250,7
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/PHI/2018.html,/players/a/anderju01.html,Justin Anderson,us,SF,6-6,230,2
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/DEN/2018.html,/players/a/arthuda01.html,Darrell Arthur,us,PF,6-9,235,8
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/CLE/2018.html,/players/c/caldejo01.html,José Calderón,es,PG,6-3,200,12
2018,/teams/TOR/2018.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,R
2018,/teams/TOR/2018.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,R
2018,/teams/TOR/2018.html,/players/a/anunoog01.html,OG Anunoby,gb,SF,6-7,232,R
